"","barcodes","clusters"
"6194","conkllhd-1","23_LEU"
"6195","conljopp-1","16_PEC"
"6196","conlmddd-1","16_PEC"
"6197","conlpoej-1","16_PEC"
"6198","cooahiac-1","15_MES"
"6199","coobdgai-1","15_MES"
"6200","cooblnfj-1","15_MES"
"6201","coohkdga-1","15_MES"
"6202","cookjbjm-1","10_ENDO"
"6203","cooncolb-1","16_PEC"
"6204","copbagle-1","15_MES"
"6205","copcahad-1","15_MES"
"6206","copcfckb-1","15_MES"
"6207","copealfd-1","0_TAL"
"6208","copejhkk-1","15_MES"
"6209","copkjclh-1","0_TAL"
"6210","copmpjij-1","22_MES"
"6211","coppadhi-1","15_MES"
"6212","cpaaldgh-1","0_TAL"
"6213","cpainone-1","15_MES"
"6214","cpakljlg-1","15_MES"
"6215","cpallmbg-1","4_TAL"
"6216","cpamilmp-1","15_MES"
"6217","cpamkhma-1","4_TAL"
"6218","cpaohfnj-1","13_PCT-TAL"
"6219","cpbabmdl-1","4_TAL"
"6220","cpbdfmbk-1","15_MES"
"6221","cpbjhhme-1","4_TAL"
"6222","cpbnfhef-1","0_TAL"
"6223","cpbpeojp-1","10_ENDO"
"6224","cpcamkfl-1","15_MES"
"6225","cpcbannl-1","15_MES"
"6226","cpcdjlna-1","11_IC-A"
"6227","cpcehjoo-1","15_MES"
"6228","cpcfpapp-1","10_ENDO"
"6229","cpckdijo-1","4_TAL"
"6230","cpcphckb-1","0_TAL"
"6231","cpcpmnpd-1","2_PCT"
"6232","cpdaacfi-1","3_PCT"
"6233","cpdcallc-1","9_LOH"
"6234","cpddnmfp-1","4_TAL"
"6235","cpdffpdi-1","4_TAL"
"6236","cpdgoonb-1","4_TAL"
"6237","cpdhidmd-1","15_MES"
"6238","cpdjplfd-1","4_TAL"
"6239","cpeacbof-1","15_MES"
"6240","cpedjmkm-1","12_POD"
"6241","cpefkdnc-1","15_MES"
"6242","cpefndpa-1","15_MES"
"6243","cpehllhj-1","15_MES"
"6244","cpenagim-1","15_MES"
"6245","cpenapke-1","15_MES"
"6246","cpeonolg-1","15_MES"
"6247","cpepflhe-1","15_MES"
"6248","cpfbjiel-1","15_MES"
"6249","cpfigdef-1","15_MES"
"6250","cpfjlahp-1","15_MES"
"6251","cpfleinh-1","15_MES"
"6252","cpflgckj-1","19_ENDO"
"6253","cpfmealg-1","19_ENDO"
"6254","cpfoekfi-1","15_MES"
"6255","cpfofgcf-1","15_MES"
"6256","cpfomoao-1","15_MES"
"6257","cpfpfjaj-1","15_MES"
"6258","cpfpiaen-1","15_MES"
"6259","cpghgfgi-1","23_LEU"
"6260","cpgicgbn-1","15_MES"
"6261","cpgimpff-1","15_MES"
"6262","cpgjfebj-1","15_MES"
"6263","cpgldged-1","12_POD"
"6264","cpgmffhd-1","23_LEU"
"6265","cpgnelaf-1","15_MES"
"6266","cphaddid-1","0_TAL"
"6267","cphaddlg-1","12_POD"
"6268","cphamjof-1","15_MES"
"6269","cphhfdlo-1","15_MES"
"6270","cphidihi-1","0_TAL"
"6271","cphkhkgf-1","10_ENDO"
"6272","cphllaei-1","15_MES"
"6273","cpicmeio-1","16_PEC"
"6274","cpidjjcj-1","15_MES"
"6275","cpidkcna-1","15_MES"
"6276","cpifokki-1","0_TAL"
"6277","cpiipbph-1","9_LOH"
"6278","cpijihhg-1","15_MES"
"6279","cpikacdb-1","15_MES"
"6280","cpiklbpn-1","9_LOH"
"6281","cpikmohm-1","15_MES"
"6282","cpimiacg-1","15_MES"
"6283","cpimkcfi-1","4_TAL"
"6284","cpipcfpf-1","16_PEC"
"6285","cpjchnig-1","23_LEU"
"6286","cpjekhcg-1","15_MES"
"6287","cpjgeepj-1","23_LEU"
"6288","cpjiajko-1","0_TAL"
"6289","cpjjlgpk-1","13_PCT-TAL"
"6290","cpjkmali-1","0_TAL"
"6291","cpjlkiji-1","23_LEU"
"6292","cpjmeekc-1","0_TAL"
"6293","cpjpkohd-1","15_MES"
"6294","cpkjgmha-1","15_MES"
"6295","cpkkkjel-1","23_LEU"
"6296","cpkmbibh-1","15_MES"
"6297","cpkmjnph-1","15_MES"
"6298","cplbakij-1","23_LEU"
"6299","cplclnkl-1","12_POD"
"6300","cpldnplk-1","15_MES"
"6301","cplhioah-1","15_MES"
"6302","cpljephd-1","15_MES"
"6303","cplkdnpo-1","15_MES"
"6304","cplkhjmc-1","15_MES"
"6305","cplmiifb-1","15_MES"
"6306","cpmbhhji-1","15_MES"
"6307","cpmbiodm-1","9_LOH"
"6308","cpmddjeh-1","15_MES"
"6309","cpmgjbpk-1","23_LEU"
"6310","cpmgmcff-1","15_MES"
"6311","cpmihmek-1","15_MES"
"6312","cpmldobc-1","16_PEC"
"6313","cpmmoibm-1","12_POD"
"6314","cpmmplpb-1","15_MES"
"6315","cpngghjn-1","2_PCT"
"6316","cpnhafbg-1","15_MES"
"6317","cpnjechc-1","23_LEU"
"6318","cpnjoacn-1","2_PCT"
"6319","cpnpfgoe-1","2_PCT"
"6320","cpobamjc-1","22_MES"
"6321","cpocfdjl-1","23_LEU"
"6322","cpodklld-1","15_MES"
"6323","cpoiagoc-1","10_ENDO"
"6324","cpoicloh-1","15_MES"
"6325","cpojginm-1","2_PCT"
"6326","cpokhiad-1","15_MES"
"6327","cpomddln-1","2_PCT"
"6328","cpommdln-1","15_MES"
"6329","cponephd-1","15_MES"
"6330","cponnfha-1","10_ENDO"
"6331","cpoocjlo-1","15_MES"
"6332","cppaanee-1","2_PCT"
"6333","cppahmfo-1","15_MES"
"6334","cppajboc-1","15_MES"
"6335","cppbomja-1","15_MES"
"6336","cppcbofj-1","10_ENDO"
"6337","cppemaki-1","12_POD"
"6338","cppfabkg-1","23_LEU"
"6339","cppfpioa-1","19_ENDO"
"6340","cppiiddn-1","15_MES"
"6341","cppjncec-1","2_PCT"
"6342","cppkpapj-1","2_PCT"
"6343","cpplghao-1","23_LEU"
"6344","cpppcnhd-1","15_MES"
"6345","cpppmhjl-1","15_MES"
"6346","daajlloc-1","15_MES"
"6347","daamfcbo-1","15_MES"
"6348","daaonpem-1","2_PCT"
"6349","dabdjdng-1","15_MES"
"6350","dabdoiia-1","19_ENDO"
"6351","dabgmcai-1","12_POD"
"6352","dabldkcm-1","12_POD"
"6353","dabomchg-1","12_POD"
"6354","dacbpibn-1","2_PCT"
"6355","dacehffm-1","15_MES"
"6356","dacijmgc-1","10_ENDO"
"6357","dacjmnge-1","19_ENDO"
"6358","daclaemb-1","23_LEU"
"6359","dacplmie-1","10_ENDO"
"6360","dadchdia-1","15_MES"
"6361","dadkimlo-1","15_MES"
"6362","dadledjn-1","2_PCT"
"6363","dadmceoc-1","15_MES"
"6364","dadmeckm-1","15_MES"
"6365","daeehmal-1","23_LEU"
"6366","daehbfjj-1","15_MES"
"6367","daeigfoi-1","15_MES"
"6368","daejamdd-1","15_MES"
"6369","daejkdei-1","12_POD"
"6370","daeofeel-1","2_PCT"
"6371","daeofejl-1","23_LEU"
"6372","daeoflbe-1","10_ENDO"
"6373","daepgaom-1","23_LEU"
"6374","dafabeli-1","15_MES"
"6375","dafcmfdg-1","15_MES"
"6376","dafeagbp-1","15_MES"
"6377","dafemipo-1","2_PCT"
"6378","daffkgon-1","15_MES"
"6379","dafhkgja-1","15_MES"
"6380","dafjmknj-1","23_LEU"
"6381","dafojdik-1","10_ENDO"
"6382","dagdbffo-1","23_LEU"
"6383","dagdoolp-1","15_MES"
"6384","dagfmjik-1","15_MES"
"6385","daghfejo-1","10_ENDO"
"6386","daghionn-1","15_MES"
"6387","dagomlll-1","23_LEU"
"6388","dahelbnl-1","10_ENDO"
"6389","dahfoaak-1","15_MES"
"6390","dahgdebc-1","23_LEU"
"6391","dahhjjmm-1","15_MES"
"6392","dahhpmnn-1","15_MES"
"6393","dahjappg-1","12_POD"
"6394","dahmjiee-1","23_LEU"
"6395","dahnkhmp-1","15_MES"
"6396","dahpkgdj-1","23_LEU"
"6397","daibkjfl-1","10_ENDO"
"6398","daibmpde-1","2_PCT"
"6399","daijgjop-1","15_MES"
"6400","dailbile-1","15_MES"
"6401","daioocga-1","15_MES"
"6402","daippnik-1","12_POD"
"6403","dajebpii-1","23_LEU"
"6404","dajheleo-1","23_LEU"
"6405","dajhjmkb-1","15_MES"
"6406","dajhpjpb-1","23_LEU"
"6407","dajjnfji-1","15_MES"
"6408","dajlfhdb-1","15_MES"
"6409","dakbiefm-1","15_MES"
"6410","dakchffg-1","2_PCT"
"6411","dakdmood-1","12_POD"
"6412","dakkddhl-1","2_PCT"
"6413","dakkmhoa-1","23_LEU"
"6414","dakmebip-1","10_ENDO"
"6415","dakmhjno-1","15_MES"
"6416","dakncdhk-1","23_LEU"
"6417","dalbfefn-1","15_MES"
"6418","dalddhph-1","15_MES"
"6419","daldkibn-1","23_LEU"
"6420","daldofkk-1","23_LEU"
"6421","dalgkcol-1","23_LEU"
"6422","dalhlegc-1","23_LEU"
"6423","dalifadi-1","23_LEU"
"6424","dalihaod-1","23_LEU"
"6425","dalikfcc-1","15_MES"
"6426","daljeakj-1","2_PCT"
"6427","dallbflm-1","15_MES"
"6428","dalmdjal-1","23_LEU"
"6429","dalmheio-1","15_MES"
"6430","damaenli-1","15_MES"
"6431","damaijjh-1","15_MES"
"6432","damehkbe-1","15_MES"
"6433","damfbghm-1","23_LEU"
"6434","damhbnah-1","15_MES"
"6435","damjodnf-1","12_POD"
"6436","damlkdhj-1","15_MES"
"6437","damoodcb-1","15_MES"
"6438","dampdfii-1","23_LEU"
"6439","danaimaf-1","15_MES"
"6440","danbdndp-1","23_LEU"
"6441","danbolip-1","15_MES"
"6442","dancjkik-1","15_MES"
"6443","dandbgfj-1","15_MES"
"6444","dangkinh-1","2_PCT"
"6445","dankkape-1","15_MES"
"6446","danlamie-1","23_LEU"
"6447","danlepid-1","23_LEU"
"6448","danmbbgb-1","2_PCT"
"6449","danmljfg-1","15_MES"
"6450","danoknad-1","15_MES"
"6451","danpkabp-1","10_ENDO"
"6452","daocfoed-1","2_PCT"
"6453","daohgekd-1","15_MES"
"6454","daojpdip-1","2_PCT"
"6455","daomfpnn-1","10_ENDO"
"6456","daooadig-1","23_LEU"
"6457","dapbehae-1","12_POD"
"6458","dapdkkoo-1","15_MES"
"6459","dapemeop-1","5_PC"
"6460","daphlcol-1","23_LEU"
"6461","daplekmp-1","12_POD"
"6462","daplekne-1","15_MES"
"6463","daplnjbc-1","15_MES"
"6464","daplpmpl-1","15_MES"
"6465","dapmafjk-1","15_MES"
"6466","dappiglp-1","15_MES"
"6467","dbaeejfe-1","23_LEU"
"6468","dbaehohd-1","23_LEU"
"6469","dbaeiieh-1","15_MES"
"6470","dbaeljkn-1","23_LEU"
"6471","dbagggae-1","2_PCT"
"6472","dbalmjdb-1","15_MES"
"6473","dbamfgbk-1","23_LEU"
"6474","dbanahnc-1","23_LEU"
"6475","dbaneddl-1","15_MES"
"6476","dbaoaecb-1","12_POD"
"6477","dbaofkbj-1","2_PCT"
"6478","dbbbpahd-1","15_MES"
"6479","dbbgbaid-1","15_MES"
"6480","dbbgkhkp-1","15_MES"
"6481","dbbgohcm-1","12_POD"
"6482","dbbhgghl-1","23_LEU"
"6483","dbboaflm-1","23_LEU"
"6484","dbboemii-1","23_LEU"
"6485","dbbokbfb-1","15_MES"
"6486","dbcacbah-1","15_MES"
"6487","dbcakidg-1","12_POD"
"6488","dbceacgk-1","23_LEU"
"6489","dbcfocae-1","10_ENDO"
"6490","dbclbmbh-1","22_MES"
"6491","dbcljmel-1","12_POD"
"6492","dbcomdjj-1","15_MES"
"6493","dbcongdo-1","10_ENDO"
"6494","dbcpkgnn-1","0_TAL"
"6495","dbdaihkm-1","15_MES"
"6496","dbdbmhee-1","23_LEU"
"6497","dbdgecmd-1","15_MES"
"6498","dbdljjkd-1","2_PCT"
"6499","dbdmooip-1","10_ENDO"
"6500","dbdnfjic-1","23_LEU"
"6501","dbdomicg-1","2_PCT"
"6502","dbecgoca-1","10_ENDO"
"6503","dbeglgbh-1","23_LEU"
"6504","dbehbbdk-1","23_LEU"
"6505","dbehdkjj-1","23_LEU"
"6506","dbejjdko-1","23_LEU"
"6507","dbeknjbj-1","23_LEU"
"6508","dbeljjfo-1","23_LEU"
"6509","dbemehoc-1","23_LEU"
"6510","dbfaidon-1","23_LEU"
"6511","dbfeihob-1","23_LEU"
"6512","dbfggoeh-1","12_POD"
"6513","dbfnejkg-1","12_POD"
"6514","dbfplnji-1","2_PCT"
"6515","dbgbhdon-1","2_PCT"
"6516","dbgbmjim-1","2_PCT"
"6517","dbgccchb-1","2_PCT"
"6518","dbgdmbla-1","12_POD"
"6519","dbgebocc-1","2_PCT"
"6520","dbgeopmf-1","2_PCT"
"6521","dbggcple-1","12_POD"
"6522","dbghcima-1","2_PCT"
"6523","dbgialam-1","10_ENDO"
"6524","dbgidcde-1","10_ENDO"
"6525","dbgimobi-1","12_POD"
"6526","dbgmgggf-1","2_PCT"
"6527","dbgmjojp-1","15_MES"
"6528","dbhadogm-1","23_LEU"
"6529","dbhllfmk-1","23_LEU"
"6530","dbhlmnia-1","15_MES"
"6531","dbhmaeee-1","23_LEU"
"6532","dbhnaced-1","23_LEU"
"6533","dbhnjimo-1","10_ENDO"
"6534","dbhooogc-1","23_LEU"
"6535","dbibnecn-1","23_LEU"
"6536","dbiclpmn-1","23_LEU"
"6537","dbidojge-1","23_LEU"
"6538","dbielcge-1","23_LEU"
"6539","dbifhmkg-1","23_LEU"
"6540","dbignalj-1","23_LEU"
"6541","dbihjjcn-1","23_LEU"
"6542","dbiiaeda-1","12_POD"
"6543","dbilchme-1","2_PCT"
"6544","dbilldja-1","23_LEU"
"6545","dbimejhe-1","2_PCT"
"6546","dbjdahlm-1","23_LEU"
"6547","dbjekjih-1","23_LEU"
"6548","dbjgocbj-1","2_PCT"
"6549","dbjjcdpp-1","23_LEU"
"6550","dbjljono-1","15_MES"
"6551","dbjnbpjo-1","22_MES"
"6552","dbjnjecj-1","23_LEU"
"6553","dbkanpln-1","10_ENDO"
"6554","dbkeglna-1","23_LEU"
"6555","dbkhcgci-1","2_PCT"
"6556","dbkllohp-1","15_MES"
"6557","dbknobdf-1","23_LEU"
"6558","dbkpbhhd-1","10_ENDO"
"6559","dblcddoe-1","15_MES"
"6560","dbldhjej-1","17_ENDO"
"6561","dbldidck-1","2_PCT"
"6562","dblgijoa-1","15_MES"
"6563","dblgmnej-1","2_PCT"
"6564","dblhknhg-1","23_LEU"
"6565","dblhpgpk-1","2_PCT"
"6566","dbliaiao-1","23_LEU"
"6567","dbljbbcl-1","12_POD"
"6568","dblkchjo-1","2_PCT"
"6569","dblkdhbk-1","23_LEU"
"6570","dblklmbe-1","2_PCT"
"6571","dblkmlgj-1","2_PCT"
"6572","dblmnmbo-1","2_PCT"
"6573","dblmnpeg-1","12_POD"
"6574","dbloncbo-1","23_LEU"
"6575","dbmamahd-1","2_PCT"
"6576","dbmbcmpl-1","12_POD"
"6577","dbmdnmki-1","12_POD"
"6578","dbmfihen-1","15_MES"
"6579","dbmlafno-1","19_ENDO"
"6580","dbmldagh-1","15_MES"
"6581","dbnaneik-1","2_PCT"
"6582","dbnbhjah-1","23_LEU"
"6583","dbndjbod-1","23_LEU"
"6584","dbnehcji-1","12_POD"
"6585","dbnjaggm-1","12_POD"
"6586","dbnmhnjp-1","23_LEU"
"6587","dbnniooa-1","23_LEU"
"6588","dbnoemcd-1","23_LEU"
"6589","dbobadah-1","23_LEU"
"6590","dbobghdc-1","2_PCT"
"6591","dboceecb-1","23_LEU"
"6592","dboeacnp-1","2_PCT"
"6593","dbolefig-1","15_MES"
"6594","dbolenkn-1","23_LEU"
"6595","dbopiamk-1","23_LEU"
"6596","dbopjdaf-1","23_LEU"
"6597","dbpbflip-1","23_LEU"
"6598","dbpbkblp-1","10_ENDO"
"6599","dbpbohnp-1","2_PCT"
"6600","dbpceibh-1","10_ENDO"
"6601","dbpdmlhj-1","10_ENDO"
"6602","dbpgcedp-1","15_MES"
"6603","dbpgplde-1","10_ENDO"
"6604","dbpmlbkj-1","10_ENDO"
"6605","dbpnlepg-1","2_PCT"
"6606","dbpooilb-1","2_PCT"
"6607","dbppdohd-1","23_LEU"
"6608","dcafmpba-1","23_LEU"
"6609","dcagbaok-1","23_LEU"
"6610","dcaklhob-1","23_LEU"
"6611","dcaknddl-1","23_LEU"
"6612","dcalcnin-1","10_ENDO"
"6613","dcalnjho-1","23_LEU"
"6614","dcamldgf-1","15_MES"
"6615","dcaniofo-1","23_LEU"
"6616","dcbahiie-1","15_MES"
"6617","dcbbdngd-1","23_LEU"
"6618","dcbbiplg-1","2_PCT"
"6619","dcbfeaji-1","2_PCT"
"6620","dcbhbkpd-1","23_LEU"
"6621","dcbhkfmm-1","23_LEU"
"6622","dcbhoafl-1","10_ENDO"
"6623","dcbjdalj-1","23_LEU"
"6624","dcbjmcik-1","23_LEU"
"6625","dcbkhbbo-1","23_LEU"
"6626","dcbknico-1","15_MES"
"6627","dcbllhie-1","12_POD"
"6628","dcbmjaef-1","15_MES"
"6629","dcbolfbd-1","23_LEU"
"6630","dcbomhpg-1","23_LEU"
"6631","dccifnke-1","15_MES"
"6632","dccjijeo-1","23_LEU"
"6633","dccocabh-1","23_LEU"
"6634","dccohman-1","2_PCT"
"6635","dccplfnh-1","23_LEU"
"6636","dccpnffh-1","5_PC"
"6637","dcdbhghe-1","23_LEU"
"6638","dcdbjlon-1","5_PC"
"6639","dcdcnace-1","12_POD"
"6640","dcddgmcg-1","23_LEU"
"6641","dcdfeeoe-1","23_LEU"
"6642","dcdhbllb-1","23_LEU"
"6643","dcdjihkl-1","23_LEU"
"6644","dcdofdge-1","23_LEU"
"6645","dcdpbheh-1","23_LEU"
"6646","dceaccnp-1","23_LEU"
"6647","dceamkpd-1","23_LEU"
"6648","dcecghcf-1","23_LEU"
"6649","dcefbach-1","23_LEU"
"6650","dcejnaga-1","23_LEU"
"6651","dcekalcc-1","12_POD"
"6652","dcekdgjb-1","15_MES"
"6653","dcekhcgl-1","23_LEU"
"6654","dcenjled-1","23_LEU"
"6655","dcennimh-1","23_LEU"
"6656","dceobknd-1","23_LEU"
"6657","dceoepai-1","23_LEU"
"6658","dcepbcce-1","23_LEU"
"6659","dcepllak-1","23_LEU"
"6660","dcfanego-1","10_ENDO"
"6661","dcfbeanm-1","15_MES"
"6662","dcfbffhj-1","23_LEU"
"6663","dcfcdiid-1","10_ENDO"
"6664","dcfgkhed-1","15_MES"
"6665","dcfhdpgc-1","10_ENDO"
"6666","dcflijdl-1","15_MES"
"6667","dcfodmfl-1","10_ENDO"
"6668","dcfonoge-1","10_ENDO"
"6669","dcganbkc-1","10_ENDO"
"6670","dcgaomck-1","10_ENDO"
"6671","dcgdfael-1","23_LEU"
"6672","dcgifhob-1","15_MES"
"6673","dcgimfge-1","23_LEU"
"6674","dcgmbdji-1","10_ENDO"
"6675","dcgmfdfl-1","15_MES"
"6676","dchalkdp-1","12_POD"
"6677","dchdpggg-1","9_LOH"
"6678","dchfcphh-1","23_LEU"
"6679","dchhfjnm-1","23_LEU"
"6680","dchiiinh-1","23_LEU"
"6681","dchlocmf-1","0_TAL"
"6682","dchpkoll-1","0_TAL"
"6683","dcigkmej-1","10_ENDO"
"6684","dcihinik-1","0_TAL"
"6685","dcijpjke-1","0_TAL"
"6686","dciljnbh-1","0_TAL"
"6687","dcinpmcp-1","0_TAL"
"6688","dcipbiha-1","0_TAL"
"6689","dcjehcli-1","4_TAL"
"6690","dcjgigim-1","4_TAL"
"6691","dcjiahkd-1","19_ENDO"
"6692","dcjjjign-1","13_PCT-TAL"
"6693","dcjjmadd-1","4_TAL"
"6694","dcjloagn-1","15_MES"
"6695","dcjnbidl-1","2_PCT"
"6696","dckdlbic-1","2_PCT"
"6697","dckgacfd-1","4_TAL"
"6698","dckhndcc-1","0_TAL"
"6699","dckibkec-1","2_PCT"
"6700","dckmcmhe-1","4_TAL"
"6701","dckmihjm-1","2_PCT"
"6702","dcknbfjh-1","7_TAL"
"6703","dckpgihe-1","2_PCT"
"6704","dclbnged-1","2_PCT"
"6705","dclcfpdp-1","2_PCT"
"6706","dcliialg-1","3_PCT"
"6707","dcljgekj-1","2_PCT"
"6708","dclkemjg-1","9_LOH"
"6709","dclmjhna-1","15_MES"
"6710","dclmlmoc-1","9_LOH"
"6711","dcmbbbci-1","15_MES"
"6712","dcmcanfk-1","12_POD"
"6713","dcmcpfnh-1","10_ENDO"
"6714","dcmdgbim-1","2_PCT"
"6715","dcmdkjdd-1","1_PCT"
"6716","dcmemoea-1","2_PCT"
"6717","dcmhfhbm-1","2_PCT"
"6718","dcmiajic-1","2_PCT"
"6719","dcmlfacc-1","14_IC_B"
"6720","dcmmdlge-1","13_PCT-TAL"
"6721","dcmmlikn-1","13_PCT-TAL"
"6722","dcmpjklm-1","13_PCT-TAL"
"6723","dcnadofg-1","2_PCT"
"6724","dcnckkml-1","13_PCT-TAL"
"6725","dcnelblb-1","2_PCT"
"6726","dcnemoap-1","13_PCT-TAL"
"6727","dcngekko-1","13_PCT-TAL"
"6728","dcnglofi-1","2_PCT"
"6729","dcnhamld-1","2_PCT"
"6730","dcnhhcmi-1","13_PCT-TAL"
"6731","dcnilmhg-1","13_PCT-TAL"
"6732","dcnjmpne-1","1_PCT"
"6733","dcnmcajn-1","1_PCT"
"6734","dcnmhdbm-1","10_ENDO"
"6735","dcnokakp-1","2_PCT"
"6736","dcoaeihb-1","2_PCT"
"6737","dcocadef-1","0_TAL"
"6738","dcodgcjn-1","10_ENDO"
"6739","dcogecio-1","0_TAL"
"6740","dcoghbga-1","0_TAL"
"6741","dcohllmm-1","2_PCT"
"6742","dcoknfll-1","13_PCT-TAL"
"6743","dcollbof-1","4_TAL"
"6744","dconhjff-1","16_PEC"
"6745","dconinil-1","15_MES"
"6746","dcpdbnpp-1","10_ENDO"
"6747","dcpjdggm-1","15_MES"
"6748","dcpkhkfm-1","0_TAL"
"6749","dcpniadk-1","16_PEC"
"6750","ddaipjja-1","15_MES"
"6751","ddajfepg-1","13_PCT-TAL"
"6752","ddalmceo-1","16_PEC"
"6753","ddamdggg-1","13_PCT-TAL"
"6754","ddanbffi-1","0_TAL"
"6755","ddangclp-1","15_MES"
"6756","ddaoppic-1","13_PCT-TAL"
"6757","ddapnjbo-1","13_PCT-TAL"
"6758","ddbeobkg-1","15_MES"
"6759","ddbmjecl-1","20_PC"
"6760","ddbnaeeb-1","15_MES"
"6761","ddbohedm-1","15_MES"
"6762","ddbpkejl-1","20_PC"
"6763","ddcemibd-1","13_PCT-TAL"
"6764","ddciojmo-1","13_PCT-TAL"
"6765","ddcllldf-1","15_MES"
"6766","ddcpcifc-1","15_MES"
"6767","dddbnkla-1","19_ENDO"
"6768","dddeoomk-1","16_PEC"
"6769","dddfapaa-1","10_ENDO"
"6770","dddgljji-1","10_ENDO"
"6771","dddhibdb-1","15_MES"
"6772","dddnnkeo-1","15_MES"
"6773","dddpbadg-1","23_LEU"
"6774","ddebbdga-1","15_MES"
"6775","ddefjaph-1","15_MES"
"6776","ddejcgbi-1","15_MES"
"6777","ddejfkmh-1","15_MES"
"6778","ddelglff-1","15_MES"
"6779","ddeolgod-1","5_PC"
"6780","ddepbgjp-1","15_MES"
"6781","ddfcalie-1","15_MES"
"6782","ddffakin-1","16_PEC"
"6783","ddffofcd-1","13_PCT-TAL"
"6784","ddfgpllo-1","15_MES"
"6785","ddfhegim-1","15_MES"
"6786","ddfhehgf-1","19_ENDO"
"6787","ddfibahn-1","20_PC"
"6788","ddfkhbib-1","15_MES"
"6789","ddfkjdkl-1","15_MES"
"6790","ddfnihed-1","0_TAL"
"6791","ddfnpbdd-1","16_PEC"
"6792","ddgamohk-1","16_PEC"
"6793","ddgcmkfj-1","15_MES"
"6794","ddgdghae-1","20_PC"
"6795","ddgiindh-1","15_MES"
"6796","ddgimopc-1","2_PCT"
"6797","ddgjabjm-1","13_PCT-TAL"
"6798","ddgjkejk-1","16_PEC"
"6799","ddgkneif-1","1_PCT"
"6800","ddglihmo-1","16_PEC"
"6801","ddgllpil-1","16_PEC"
"6802","ddgmeoie-1","16_PEC"
"6803","ddgmhpkb-1","20_PC"
"6804","ddhaolcn-1","16_PEC"
"6805","ddhianme-1","15_MES"
"6806","ddhiffdm-1","13_PCT-TAL"
"6807","ddhkenff-1","5_PC"
"6808","ddhlbelh-1","16_PEC"
"6809","ddhlpnoc-1","13_PCT-TAL"
"6810","ddhmplde-1","13_PCT-TAL"
"6811","ddhooidh-1","20_PC"
"6812","ddiaimoc-1","20_PC"
"6813","ddibachd-1","15_MES"
"6814","ddiejomi-1","15_MES"
"6815","ddiepmbc-1","20_PC"
"6816","ddiflpni-1","0_TAL"
"6817","ddigdeed-1","15_MES"
"6818","ddiifdba-1","13_PCT-TAL"
"6819","ddimloph-1","10_ENDO"
"6820","ddinkaid-1","1_PCT"
"6821","ddioahcm-1","15_MES"
"6822","ddioidfg-1","10_ENDO"
"6823","ddjagjln-1","13_PCT-TAL"
"6824","ddjfflkj-1","0_TAL"
"6825","ddjganbb-1","4_TAL"
"6826","ddjheeki-1","13_PCT-TAL"
"6827","ddjhihmf-1","0_TAL"
"6828","ddjhkpck-1","15_MES"
"6829","ddjjafkg-1","0_TAL"
"6830","ddjjipae-1","0_TAL"
"6831","ddjkanlc-1","13_PCT-TAL"
"6832","ddjnkpnk-1","15_MES"
"6833","ddjnlcec-1","0_TAL"
"6834","ddjpdlha-1","0_TAL"
"6835","ddjpfkkd-1","2_PCT"
"6836","ddjpmpka-1","22_MES"
"6837","ddkcngnh-1","13_PCT-TAL"
"6838","ddkhhkop-1","0_TAL"
"6839","ddkiogng-1","2_PCT"
"6840","ddklfnci-1","0_TAL"
"6841","ddkljbmg-1","2_PCT"
"6842","ddkochkm-1","0_TAL"
"6843","ddlinimc-1","2_PCT"
"6844","ddljagil-1","0_TAL"
"6845","ddlklokf-1","13_PCT-TAL"
"6846","ddllmjif-1","0_TAL"
"6847","ddlmppmk-1","2_PCT"
"6848","ddmbcjeg-1","15_MES"
"6849","ddmeciai-1","10_ENDO"
"6850","ddmhhikl-1","13_PCT-TAL"
"6851","ddmimdpb-1","13_PCT-TAL"
"6852","ddnbnofd-1","15_MES"
"6853","ddncneae-1","2_PCT"
"6854","ddneljgj-1","10_ENDO"
"6855","ddnfdkgb-1","10_ENDO"
"6856","ddnggbia-1","10_ENDO"
"6857","ddnjoeia-1","13_PCT-TAL"
"6858","ddnofine-1","13_PCT-TAL"
"6859","ddnpkabh-1","13_PCT-TAL"
"6860","ddocebmh-1","13_PCT-TAL"
"6861","ddoefgdk-1","13_PCT-TAL"
"6862","ddofmpch-1","13_PCT-TAL"
"6863","ddoipfnk-1","13_PCT-TAL"
"6864","ddojjepc-1","13_PCT-TAL"
"6865","ddooaijp-1","15_MES"
"6866","ddoolgjp-1","15_MES"
"6867","ddpaikhc-1","10_ENDO"
"6868","ddpcmljl-1","10_ENDO"
"6869","ddpdaemc-1","15_MES"
"6870","ddpddclg-1","13_PCT-TAL"
"6871","ddpeabip-1","10_ENDO"
"6872","ddpfcbdm-1","13_PCT-TAL"
"6873","ddpmbnjf-1","15_MES"
"6874","ddpnofoj-1","10_ENDO"
"6875","ddpoppio-1","15_MES"
"6876","deaalgje-1","15_MES"
"6877","deachnge-1","13_PCT-TAL"
"6878","deadhbib-1","1_PCT"
"6879","deaejdcj-1","15_MES"
"6880","deafcfmj-1","13_PCT-TAL"
"6881","deajnipc-1","15_MES"
"6882","deamehec-1","15_MES"
"6883","deaoonjh-1","13_PCT-TAL"
"6884","debbgiei-1","15_MES"
"6885","debdpbjk-1","0_TAL"
"6886","debedfoa-1","0_TAL"
"6887","debffckc-1","15_MES"
"6888","debgefgm-1","15_MES"
